date,close,diff,open,high,low,volume
1996.06.25,11900.0,0.0,12300.0,12500.0,11900.0,26610.0
1996.06.26,11200.0,700.0,11300.0,11800.0,11200.0,10630.0
1996.06.27,10600.0,600.0,10800.0,11200.0,10600.0,25240.0
1996.06.28,10100.0,500.0,10000.0,10700.0,9990.0,24510.0
1996.06.29,10200.0,100.0,10100.0,10300.0,9800.0,5760.0
1996.07.01,10000.0,200.0,10000.0,10300.0,10000.0,8790.0
1996.07.02,10200.0,200.0,10000.0,10500.0,10000.0,10180.0
1996.07.03,10400.0,200.0,10200.0,10500.0,10000.0,11450.0
1996.07.04,10300.0,100.0,10500.0,10500.0,10200.0,11700.0
1996.07.05,10900.0,600.0,10200.0,10900.0,10200.0,18460.0
1996.07.06,10900.0,0.0,11300.0,11300.0,10800.0,30650.0
1996.07.08,10800.0,100.0,10900.0,11000.0,10500.0,7160.0
1996.07.09,11400.0,600.0,10800.0,11400.0,10800.0,17570.0
1996.07.10,11400.0,0.0,11600.0,11600.0,11200.0,7010.0
1996.07.11,11000.0,400.0,11400.0,11400.0,11000.0,4220.0
1996.07.12,11000.0,0.0,10600.0,11000.0,10600.0,3460.0
1996.07.13,11000.0,0.0,11000.0,11000.0,11000.0,2300.0
1996.07.15,10400.0,600.0,11000.0,11000.0,10400.0,12630.0
1996.07.16,10100.0,300.0,10400.0,10400.0,10000.0,3630.0
1996.07.18,10400.0,300.0,10100.0,10700.0,10100.0,6300.0
1996.07.19,10200.0,200.0,10800.0,10800.0,10200.0,3180.0
1996.07.20,10600.0,400.0,10300.0,10800.0,10300.0,2470.0
1996.07.22,10700.0,100.0,10100.0,11000.0,10100.0,1510.0
1996.07.23,10800.0,100.0,10200.0,10900.0,10200.0,3000.0
1996.07.24,10400.0,400.0,10300.0,10800.0,10300.0,920.0
1996.07.25,10400.0,0.0,10400.0,10700.0,10200.0,5560.0
1996.07.26,10500.0,100.0,10600.0,10700.0,10400.0,2230.0
1996.07.27,10600.0,100.0,10600.0,10600.0,10400.0,1740.0
1996.07.29,11200.0,600.0,10600.0,11200.0,10600.0,45880.0
1996.07.30,11000.0,200.0,11300.0,11300.0,10600.0,12020.0
1996.07.31,10700.0,300.0,11000.0,11000.0,10600.0,16970.0
1996.08.01,11000.0,300.0,10800.0,11300.0,10800.0,16450.0
1996.08.02,10600.0,400.0,10400.0,10700.0,10400.0,6440.0
1996.08.03,10600.0,0.0,10500.0,10600.0,10500.0,4200.0
1996.08.05,10700.0,100.0,10600.0,11200.0,10600.0,5820.0
1996.08.06,10700.0,0.0,10800.0,10800.0,10500.0,5320.0
1996.08.07,10800.0,100.0,10700.0,10800.0,10700.0,4640.0
1996.08.08,11400.0,600.0,10800.0,11400.0,10700.0,44080.0
1996.08.09,11400.0,0.0,11600.0,11800.0,11100.0,69980.0
1996.08.10,11500.0,100.0,11500.0,11600.0,11300.0,9590.0
1996.08.12,11200.0,300.0,11300.0,11500.0,11100.0,13840.0
1996.08.13,11400.0,200.0,11800.0,11800.0,11400.0,53920.0
1996.08.14,11000.0,400.0,10800.0,11400.0,10800.0,9130.0
1996.08.16,10800.0,200.0,11200.0,11200.0,10800.0,5190.0
1996.08.17,10700.0,100.0,10800.0,11200.0,10700.0,6300.0
1996.08.19,10700.0,0.0,10700.0,11000.0,10500.0,8110.0
1996.08.20,10700.0,0.0,10700.0,11100.0,10700.0,6340.0
1996.08.21,10400.0,300.0,10200.0,11000.0,10200.0,5430.0
1996.08.22,10500.0,100.0,10500.0,10700.0,10300.0,4720.0
1996.08.23,10700.0,200.0,10400.0,11000.0,10400.0,10450.0
1996.08.24,11200.0,500.0,10900.0,11200.0,10800.0,13650.0
1996.08.26,10900.0,300.0,11200.0,11200.0,10900.0,6870.0
1996.08.27,10700.0,200.0,11000.0,11200.0,10700.0,5440.0
1996.08.28,10600.0,100.0,10400.0,10900.0,10400.0,3720.0
1996.08.29,10500.0,100.0,10300.0,10800.0,10100.0,5960.0
1996.08.30,10700.0,200.0,10500.0,10700.0,10200.0,7680.0
1996.08.31,10700.0,0.0,10400.0,10700.0,10300.0,4070.0
1996.09.02,10500.0,200.0,10300.0,10600.0,10300.0,5810.0
1996.09.03,10500.0,0.0,10600.0,10600.0,10300.0,3050.0
1996.09.04,10900.0,400.0,10900.0,11100.0,10700.0,17640.0
1996.09.05,11000.0,100.0,11000.0,11300.0,10900.0,27220.0
1996.09.06,11000.0,0.0,11100.0,11400.0,10600.0,14950.0
1996.09.07,11600.0,600.0,11200.0,11600.0,11200.0,46420.0
1996.09.09,11600.0,0.0,11800.0,12000.0,11200.0,26870.0
1996.09.10,11300.0,300.0,11700.0,11800.0,11300.0,19520.0
1996.09.11,11200.0,100.0,11000.0,11400.0,11000.0,11660.0
1996.09.12,11100.0,100.0,11100.0,11200.0,11100.0,6230.0
1996.09.13,10800.0,300.0,11100.0,11200.0,10800.0,4620.0
1996.09.14,11000.0,200.0,10800.0,11400.0,10800.0,2630.0
1996.09.16,11300.0,300.0,11100.0,11400.0,11100.0,12280.0
1996.09.17,11900.0,600.0,11300.0,11900.0,11200.0,59810.0
